timestamp,event_id,split,event_type,site_id,synthetic_data,field_validated,distance_a_cm,distance_b_cm,rise_a_cm_min,rise_b_cm_min,distance_delta_abs_cm,current_precipitation_mm,rain_1h_mm,rain_6h_mm,max_probability_6h,node_a_valid,node_b_valid,node_a_online,node_b_online,weather_stale,label_available,critical_within_5min
2026-07-03T15:06:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,13.021,13.207,-0.111,-0.04,0.186,0.0,0.0,0.0,19.6,1,1,1,1,0,1,0
2026-07-03T15:07:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,13.001,13.12,0.02,0.087,0.119,0.0,0.0,0.0,7.8,1,1,1,1,0,1,0
2026-07-03T15:08:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.905,13.116,0.096,0.004,0.211,0.0,0.0,0.0,12.5,1,1,1,1,0,1,0
2026-07-03T15:09:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.807,13.158,0.098,-0.042,0.351,0.0,0.0,0.0,9.2,1,1,1,1,0,1,0
2026-07-03T15:10:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.811,13.08,-0.004,0.078,0.269,0.0,0.0,0.0,19.8,1,1,1,1,0,1,0
2026-07-03T15:11:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.739,13.002,0.072,0.078,0.263,0.0,0.0,0.0,19.5,1,1,1,1,0,1,0
2026-07-03T15:12:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.655,13.027,0.084,-0.025,0.372,0.0,0.0,0.0,10.9,1,1,1,1,0,1,0
2026-07-03T15:13:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.884,13.104,-0.229,-0.077,0.22,0.0,0.0,0.0,11.0,1,1,1,1,0,1,0
2026-07-03T15:14:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.831,12.949,0.053,0.155,0.118,0.0,0.0,0.0,11.8,1,1,1,1,0,1,0
2026-07-03T15:15:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.866,13.055,-0.035,-0.106,0.189,0.0,0.0,0.0,17.8,1,1,1,1,0,0,
2026-07-03T15:16:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.818,13.073,0.048,-0.018,0.255,0.0,0.0,0.0,20.3,1,1,1,1,0,0,
2026-07-03T15:17:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.922,12.964,-0.104,0.109,0.042,0.0,0.0,0.0,12.6,1,1,1,1,0,0,
2026-07-03T15:18:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.886,13.048,0.036,-0.084,0.162,0.0,0.0,0.0,16.0,1,1,1,1,0,0,
2026-07-03T15:19:00Z,SYN-021,test,normal_dry,SYNTHETIC-DRAIN-01,1,0,12.744,13.161,0.142,-0.113,0.417,0.0,0.0,0.0,9.4,1,1,1,1,0,0,
2026-07-03T18:00:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.995,13.059,0.0,0.0,0.064,1.026,3.826,15.793,72.1,1,1,1,1,0,1,0
2026-07-03T18:01:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,13.027,13.016,-0.032,0.043,0.011,0.838,4.513,17.467,72.9,1,1,1,1,0,1,0
2026-07-03T18:02:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.984,13.179,0.043,-0.163,0.195,1.223,4.435,16.49,72.7,1,1,1,1,0,1,0
2026-07-03T18:03:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.971,13.13,0.013,0.049,0.159,0.847,4.67,18.827,77.2,1,1,1,1,0,1,0
2026-07-03T18:04:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,13.068,13.214,-0.097,-0.084,0.146,1.11,5.122,18.361,75.3,1,1,1,1,0,1,0
2026-07-03T18:05:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,13.021,13.248,0.047,-0.034,0.227,0.802,5.192,20.107,77.2,1,1,1,1,0,1,0
2026-07-03T18:06:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.936,13.11,0.085,0.138,0.174,1.45,5.676,19.851,75.9,1,1,1,1,0,1,0
2026-07-03T18:07:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.857,13.245,0.079,-0.135,0.388,1.137,5.552,19.829,81.9,1,1,1,1,0,1,0
2026-07-03T18:08:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.985,13.134,-0.128,0.111,0.149,1.18,6.059,20.867,83.7,1,1,1,1,0,1,0
2026-07-03T18:09:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.933,13.076,0.052,0.058,0.143,1.481,6.539,22.753,79.7,1,1,1,1,0,1,0
2026-07-03T18:10:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.942,13.064,-0.009,0.012,0.122,1.384,6.717,23.302,84.1,1,1,1,1,0,1,0
2026-07-03T18:11:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.677,12.975,0.265,0.089,0.298,1.43,6.586,24.137,86.6,1,1,1,1,0,1,0
2026-07-03T18:12:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.858,13.087,-0.181,-0.112,0.229,1.613,6.734,23.329,80.1,1,1,1,1,0,1,0
2026-07-03T18:13:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.731,12.936,0.127,0.151,0.205,1.418,7.517,25.092,84.3,1,1,1,1,0,1,0
2026-07-03T18:14:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.508,13.02,0.223,-0.084,0.512,1.643,7.747,25.025,89.2,1,1,1,1,0,1,0
2026-07-03T18:15:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.689,12.977,-0.181,0.043,0.288,1.592,7.498,24.987,83.8,1,1,1,1,0,0,
2026-07-03T18:16:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.742,12.818,-0.053,0.159,0.076,1.895,7.833,26.395,88.3,1,1,1,1,0,0,
2026-07-03T18:17:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.639,12.905,0.103,-0.087,0.266,1.822,8.383,27.869,93.0,1,1,1,1,0,0,
2026-07-03T18:18:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.787,13.12,-0.148,-0.215,0.333,2.011,8.201,28.257,92.9,1,1,1,1,0,0,
2026-07-03T18:19:00Z,SYN-022,test,rain_no_flood,SYNTHETIC-DRAIN-01,1,0,12.818,12.953,-0.031,0.167,0.135,1.922,9.037,27.5,94.8,1,1,1,1,0,0,
2026-07-03T21:00:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,12.828,13.162,0.0,0.0,0.334,0.372,2.821,13.772,70.2,1,1,1,1,0,1,0
2026-07-03T21:01:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,12.946,13.133,-0.118,0.029,0.187,0.575,3.362,15.808,68.3,1,1,1,1,0,1,0
2026-07-03T21:02:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,12.953,13.247,-0.007,-0.114,0.294,0.748,3.628,15.8,68.2,1,1,1,1,0,1,0
2026-07-03T21:03:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,12.968,13.163,-0.015,0.084,0.195,0.619,4.433,16.405,75.4,1,1,1,1,0,1,0
2026-07-03T21:04:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,13.197,13.309,-0.229,-0.146,0.112,0.933,4.71,17.196,74.6,1,1,1,1,0,1,0
2026-07-03T21:05:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,12.567,12.748,0.63,0.561,0.181,1.233,5.438,17.844,75.8,1,1,1,1,0,1,0
2026-07-03T21:06:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,12.207,12.437,0.36,0.311,0.23,1.349,5.743,20.372,78.1,1,1,1,1,0,1,0
2026-07-03T21:07:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,11.702,11.986,0.505,0.451,0.284,1.262,6.348,20.423,77.3,1,1,1,1,0,1,0
2026-07-03T21:08:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,11.249,11.876,0.453,0.11,0.627,1.469,6.686,20.67,77.7,1,1,1,1,0,1,0
2026-07-03T21:09:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,10.825,11.116,0.424,0.76,0.291,1.649,7.03,22.721,84.2,1,1,1,1,0,1,0
2026-07-03T21:10:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,10.317,10.772,0.508,0.344,0.455,1.619,7.414,23.949,85.9,1,1,1,1,0,1,0
2026-07-03T21:11:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,9.769,10.403,0.548,0.369,0.634,1.714,8.082,22.95,82.3,1,1,1,1,0,1,1
2026-07-03T21:12:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,9.496,10.143,0.273,0.26,0.647,1.931,8.255,25.458,88.1,1,1,1,1,0,1,1
2026-07-03T21:13:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,9.09,9.534,0.406,0.609,0.444,2.167,8.799,25.14,85.4,1,1,1,1,0,1,1
2026-07-03T21:14:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,8.468,9.224,0.622,0.31,0.756,1.914,9.134,27.356,91.9,1,1,1,1,0,1,1
2026-07-03T21:15:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,8.167,8.909,0.301,0.315,0.742,2.23,10.015,26.521,91.9,1,1,1,1,0,0,
2026-07-03T21:16:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,7.6,8.382,0.567,0.527,0.782,2.45,10.371,27.671,92.4,1,1,1,1,0,0,
2026-07-03T21:17:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,7.197,8.124,0.403,0.258,0.927,2.748,10.668,28.678,93.4,1,1,1,1,0,0,
2026-07-03T21:18:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,6.835,7.797,0.362,0.327,0.962,2.749,10.964,29.647,95.9,1,1,1,1,0,0,
2026-07-03T21:19:00Z,SYN-023,test,segment_rise,SYNTHETIC-DRAIN-01,1,0,6.509,7.333,0.326,0.464,0.824,2.696,11.703,30.208,97.0,1,1,1,1,0,0,
2026-07-04T00:00:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,12.815,13.233,0.0,0.0,0.418,0.507,2.421,10.547,59.9,1,1,1,1,0,1,0
2026-07-04T00:01:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,12.921,13.197,-0.106,0.036,0.276,0.373,2.752,10.103,62.1,1,1,1,1,0,1,0
2026-07-04T00:02:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,12.98,13.17,-0.059,0.027,0.19,0.427,3.018,11.385,66.3,1,1,1,1,0,1,0
2026-07-04T00:03:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,13.051,13.15,-0.071,0.02,0.099,0.642,3.665,11.972,68.0,1,1,1,1,0,1,0
2026-07-04T00:04:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,12.989,13.073,0.062,0.077,0.084,0.611,3.829,11.981,69.6,1,1,1,1,0,1,0
2026-07-04T00:05:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,13.061,13.171,-0.072,-0.098,0.11,0.749,4.247,13.388,65.9,1,1,1,1,0,1,0
2026-07-04T00:06:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,12.549,13.029,0.512,0.142,0.48,0.89,4.173,13.488,69.0,1,1,1,1,0,1,0
2026-07-04T00:07:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,12.014,12.808,0.535,0.221,0.794,0.899,4.566,14.115,73.6,1,1,1,1,0,1,0
2026-07-04T00:08:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,11.471,12.913,0.543,-0.105,1.442,0.947,4.946,15.371,75.0,1,1,1,1,0,1,0
2026-07-04T00:09:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,10.863,12.754,0.608,0.159,1.891,1.028,5.278,15.794,75.1,1,1,1,1,0,1,0
2026-07-04T00:10:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,10.359,12.645,0.504,0.109,2.286,1.187,5.769,16.013,77.7,1,1,1,1,0,1,1
2026-07-04T00:11:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,9.892,12.549,0.467,0.096,2.657,1.346,5.815,16.629,79.5,1,1,1,1,0,1,1
2026-07-04T00:12:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,9.269,12.637,0.623,-0.088,3.368,1.142,6.515,17.506,75.9,1,1,1,1,0,1,1
2026-07-04T00:13:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,8.652,12.2,0.617,0.437,3.548,1.347,6.643,17.508,77.2,1,1,1,1,0,1,1
2026-07-04T00:14:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,8.362,12.307,0.29,-0.107,3.945,1.343,6.786,19.075,82.6,1,1,1,1,0,1,1
2026-07-04T00:15:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,7.725,12.123,0.637,0.184,4.398,1.598,7.219,18.588,81.3,1,1,1,1,0,0,
2026-07-04T00:16:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,7.328,12.08,0.397,0.043,4.752,1.703,7.399,19.988,89.4,1,1,1,1,0,0,
2026-07-04T00:17:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,6.799,12.069,0.529,0.011,5.27,1.778,8.101,19.419,85.3,1,1,1,1,0,0,
2026-07-04T00:18:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,6.291,12.028,0.508,0.041,5.737,1.943,8.081,20.696,88.4,1,1,1,1,0,0,
2026-07-04T00:19:00Z,SYN-024,test,local_blockage,SYNTHETIC-DRAIN-01,1,0,5.963,12.086,0.328,-0.058,6.123,1.92,8.403,20.672,89.8,1,1,1,1,0,0,
